Date,Country,avg_ELD,avg_Q,avg_Qb
3/1/04,Ukraine,0.000220503,13.753109,23.877573
3/1/04,United Arab Emirates,3.1211169,44.51824,44.472694
3/1/04,United Kingdom,0.000179657,17.83245,25.930416
3/1/04,United Republic of Tanzania,18.66851,62.50502,43.836716
3/1/04,United States of America,0.6334163,11.829784,22.069818
3/1/04,Uruguay,8.173714,50.38285,42.328545
3/1/04,Uzbekistan,0.010405379,18.676006,28.612835
3/1/04,Vanuatu,26.592558,73.08994,46.49738
3/1/04,Venezuela,18.979988,65.836395,46.856888
3/1/04,Vietnam,15.8645,59.00783,43.214584
3/1/04,Western Sahara,0.24241596,32.871456,41.78015
3/1/04,Yemen,3.1301756,40.79661,43.96948
3/1/04,Zambia,19.802698,62.530155,42.72746
3/1/04,Zimbabwe,17.994741,60.743214,42.748474
3/1/04,eSwatini,15.536718,57.101418,41.564697
4/1/04,Afghanistan,0.18626688,26.30566,34.24356
4/1/04,Albania,0.4033721,28.900068,31.884592
4/1/04,Algeria,0.34901807,35.54547,43.508614
4/1/04,Angola,14.583898,56.7666,42.212734
4/1/04,Antarctica,0,-41.820393,-22.855055
4/1/04,Argentina,5.1206994,35.866425,34.94124
4/1/04,Armenia,0.025768876,15.336868,24.068903
4/1/04,Australia,4.0078754,44.25812,43.09124
4/1/04,Austria,0.004810345,19.640692,26.964724
4/1/04,Azerbaijan,0.3342985,24.516466,29.699087
4/1/04,Bangladesh,25.300081,72.55728,47.25721
4/1/04,Belarus,0,17.035572,27.197472
4/1/04,Belgium,0.092753746,24.48998,30.22589
4/1/04,Belize,21.979515,68.663956,46.684444
4/1/04,Benin,23.442745,73.95496,50.60019
4/1/04,Bhutan,3.3668823,28.815434,28.089453
4/1/04,Bolivia,17.803219,57.53121,41.30378
4/1/04,Bosnia and Herzegovina,0.069840245,26.23272,30.407555
4/1/04,Botswana,8.458357,49.673527,41.781372
4/1/04,Brazil,23.374619,68.93303,45.576035
4/1/04,Brunei,28.140749,75.61896,47.47821
4/1/04,Bulgaria,0.067604214,25.752071,31.411057
4/1/04,Burkina Faso,14.489692,66.62747,53.188915
4/1/04,Burundi,14.944211,54.771805,39.82759
4/1/04,Cambodia,26.707071,77.228966,50.521896
4/1/04,Cameroon,21.079271,67.332115,46.522327
4/1/04,Canada,0.002278077,-4.688567,10.677775
4/1/04,Central African Republic,21.079737,69.04222,48.21164
4/1/04,Chad,2.88427,45.14637,50.970592
4/1/04,Chile,0.49411732,23.184547,29.055536
4/1/04,China,1.782488,21.73516,29.538738
4/1/04,Colombia,24.441746,69.0946,44.653072
4/1/04,Costa Rica,20.387892,65.183586,44.79573
4/1/04,Croatia,0.17552108,28.399746,31.750378
4/1/04,Cuba,13.350172,58.571083,45.232758
4/1/04,Cyprus,1.0461969,35.08803,37.073624
4/1/04,Czechia,0.009913392,22.278463,29.136677
4/1/04,Democratic Republic of the Congo,23.033579,67.53399,44.500484
4/1/04,Denmark,0.000158873,20.617819,27.951334
4/1/04,Djibouti,22.097296,70.89534,48.805683
4/1/04,Dominican Republic,18.60137,62.770138,44.168797
4/1/04,East Timor,23.422005,68.96592,45.54391
4/1/04,Ecuador,20.297626,62.058655,41.766155
4/1/04,Egypt,0.28381166,36.45139,43.32693
4/1/04,El Salvador,16.356028,63.952164,47.603237
4/1/04,Equatorial Guinea,25.967508,71.36423,45.396717
4/1/04,Eritrea,12.378663,60.42663,49.11803
4/1/04,Estonia,0,14.364842,25.773283
4/1/04,Ethiopia,13.71794,57.44825,44.19931
4/1/04,Falkland Islands,0.0417257,22.795973,28.557844
4/1/04,Fiji,23.138166,68.81993,45.681763
4/1/04,Finland,0,9.440107,22.146484
4/1/04,France,2.5446262,29.009611,31.498806
4/1/04,French Southern and Antarctic Lands,0.004274059,16.647898,24.914057
4/1/04,Gabon,25.917564,71.70185,45.78429
4/1/04,Gambia,10.150053,58.861237,48.77938
4/1/04,Georgia,0.098579176,18.53776,26.089502
4/1/04,Germany,0.02684016,22.887001,29.720211
4/1/04,Ghana,25.727459,75.33034,49.607162
4/1/04,Greece,0.44665748,30.356316,33.180492
4/1/04,Greenland,0,-19.834024,-2.1320887
4/1/04,Guatemala,16.694275,60.726074,44.046898
4/1/04,Guinea,20.357811,69.34715,49.017185
4/1/04,Guinea-Bissau,13.955906,63.877193,49.925903
4/1/04,Guyana,23.937172,69.97954,46.04236
4/1/04,Haiti,17.828611,62.630733,44.802998
4/1/04,Honduras,16.612452,61.471966,44.868465
4/1/04,Hungary,0.03285117,26.73107,31.959991
4/1/04,Iceland,0,12.150231,22.140034
4/1/04,India,10.9270935,58.358738,48.44426
4/1/04,Indonesia,26.597834,72.5289,45.931095
4/1/04,Iran,0.48504937,31.58108,37.698196
4/1/04,Iraq,0.64165914,35.047253,41.59088
4/1/04,Ireland,0.007318231,22.92568,28.747684
4/1/04,Israel,0.7910529,36.932957,39.210346
4/1/04,Italy,0.46546558,28.04203,31.199022
4/1/04,Ivory Coast,25.937624,74.079834,48.142212
4/1/04,Jamaica,18.397823,64.16477,45.766953
4/1/04,Japan,0.6638436,24.028383,30.464155
4/1/04,Jordan,0.041832857,31.189016,38.774517
4/1/04,Kazakhstan,0.02776139,17.886053,28.04476
4/1/04,Kenya,19.30328,65.39479,46.09151
4/1/04,Kosovo,0.06366368,26.462229,31.183537
4/1/04,Kuwait,1.2543895,39.57773,44.791996
4/1/04,Kyrgyzstan,0.017348746,11.732025,21.7603
4/1/04,Laos,22.084898,66.99209,44.90719
4/1/04,Latvia,0,15.673769,26.526014
4/1/04,Lebanon,0.5778051,30.16864,33.693264
4/1/04,Lesotho,1.3565902,30.64415,31.965132
4/1/04,Liberia,26.705872,72.94226,46.23639
4/1/04,Libya,0.15923235,35.209023,43.385418
4/1/04,Lithuania,0,17.14977,27.329464
4/1/04,Luxembourg,0.10762779,23.163836,29.426632
4/1/04,Madagascar,15.903401,59.978077,44.079025
4/1/04,Malawi,15.983352,58.063557,42.08221
4/1/04,Malaysia,26.419518,73.20383,46.784313
4/1/04,Mali,3.681036,49.364372,52.10244
4/1/04,Mauritania,0.50033027,41.867725,48.368607
4/1/04,Mexico,5.875334,44.173344,41.04534
4/1/04,Moldova,0.036326624,22.142836,30.897182
4/1/04,Mongolia,0.001408111,13.33937,26.213453
4/1/04,Montenegro,0.13136841,24.991875,29.475616
4/1/04,Morocco,0.85829216,34.445972,37.66502
4/1/04,Mozambique,18.023857,62.399208,44.37742
4/1/04,Myanmar,17.040474,63.36829,46.36392
4/1/04,Namibia,5.5281124,45.451473,41.789474
4/1/04,Nepal,6.1974454,37.806786,34.469055
4/1/04,Netherlands,0.07550767,24.854765,30.460382
4/1/04,New Caledonia,15.783693,59.30346,43.519768
4/1/04,New Zealand,0.52639306,26.528322,29.987112
4/1/04,Nicaragua,18.961958,66.15902,47.20109
4/1/04,Niger,0.88803333,42.375126,51.441944
4/1/04,Nigeria,16.49523,66.20487,51.088387
4/1/04,North Korea,0.08126133,19.810555,28.741142
4/1/04,North Macedonia,0.057415355,26.283249,31.294016
4/1/04,Northern Cyprus,1.8262686,37.466698,38.21778
4/1/04,Norway,1.38E-06,7.604849,19.572058
4/1/04,Oman,6.8862424,56.37734,51.251152
4/1/04,Pakistan,2.8171701,42.19852,44.25451
4/1/04,Palestine,0.6476441,37.537685,39.415867
4/1/04,Panama,24.476341,70.924736,46.448395
4/1/04,Papua New Guinea,23.609747,67.84795,44.238247
4/1/04,Paraguay,18.652632,64.357315,45.717293
4/1/04,Peru,16.352219,55.477158,39.67547
4/1/04,Philippines,26.894957,74.39943,47.50448
4/1/04,Poland,0.003278026,20.324003,28.810448
4/1/04,Portugal,0.2388809,29.560884,33.553047
4/1/04,Puerto Rico,19.542267,64.65598,45.113712
4/1/04,Qatar,5.747037,51.703102,46.84042
4/1/04,Republic of Serbia,0.07649946,27.623322,31.992367
4/1/04,Republic of the Congo,25.759075,71.55814,45.79907
4/1/04,Romania,0.033639252,23.477306,30.579832
4/1/04,Russia,0.002857266,-1.9069256,13.157295
4/1/04,Rwanda,14.170773,53.37942,39.20865
4/1/04,Saudi Arabia,2.6996248,44.380833,46.418373
4/1/04,Senegal,5.7596755,56.159412,51.14632
4/1/04,Sierra Leone,25.869392,73.42274,47.55335
4/1/04,Slovakia,0.01588517,22.695082,29.65099
4/1/04,Slovenia,0.03591582,24.91123,29.81533
4/1/04,Solomon Islands,27.978455,74.50262,46.524166
4/1/04,Somalia,20.721432,69.72148,49.00732
4/1/04,Somaliland,16.707087,62.766266,46.10043
4/1/04,South Africa,4.606006,41.087376,38.112522
4/1/04,South Korea,0.4312265,25.691296,33.088253
4/1/04,South Sudan,18.062454,67.78551,50.079365
4/1/04,Spain,0.120728984,25.832787,31.179556
4/1/04,Sri Lanka,27.578386,75.95316,48.374775
4/1/04,Sudan,2.1436934,43.858395,50.225048
4/1/04,Suriname,25.248358,71.534256,46.2859
4/1/04,Sweden,0,12.363865,23.397694
4/1/04,Switzerland,0.00980379,15.3965225,24.420525
4/1/04,Syria,0.21920614,30.655493,37.608295
4/1/04,Taiwan,12.816163,53.36499,40.605274
4/1/04,Tajikistan,0.17264727,9.716881,19.789299
4/1/04,Thailand,23.569609,73.44191,49.87239
4/1/04,The Bahamas,10.998597,54.17849,43.23999
4/1/04,Togo,26.283182,75.31737,49.04322
4/1/04,Trinidad and Tobago,24.781027,72.08903,47.307995
4/1/04,Tunisia,1.0453854,36.504173,38.714565
4/1/04,Turkey,0.15937972,23.001974,29.877663
4/1/04,Turkmenistan,0.37934798,29.606112,35.347992
4/1/04,Uganda,19.253092,62.4823,43.22921
4/1/04,Ukraine,0.006450306,20.11993,29.17824
4/1/04,United Arab Emirates,4.945623,52.54492,49.051735
4/1/04,United Kingdom,0.007356477,23.06913,28.784075
4/1/04,United Republic of Tanzania,17.9426,60.71935,42.776768
4/1/04,United States of America,0.8770753,19.47536,27.674965
4/1/04,Uruguay,9.010975,48.307213,40.329678
4/1/04,Uzbekistan,0.2069683,26.028006,33.45272
4/1/04,Vanuatu,23.195253,68.87564,45.68039
4/1/04,Venezuela,24.073313,70.956276,46.88297
4/1/04,Vietnam,22.146566,67.75101,45.60493
4/1/04,Western Sahara,0.24813677,37.549286,42.848003
4/1/04,Yemen,9.448361,56.089603,47.680523
4/1/04,Zambia,13.730352,55.394707,41.667606
4/1/04,Zimbabwe,11.140311,52.46524,41.39367
4/1/04,eSwatini,10.44029,50.3013,39.87159
5/1/04,Afghanistan,0.37351683,32.058384,39.724384
5/1/04,Albania,1.0986876,32.326206,33.521946
5/1/04,Algeria,0.34037906,38.66141,46.017418
5/1/04,Angola,3.64754,43.274094,41.308975
5/1/04,Antarctica,0,-45.354477,-26.33394
5/1/04,Argentina,0.42758965,22.267738,28.623598
5/1/04,Armenia,0.5685637,28.089012,30.229507
5/1/04,Australia,3.0624485,37.01408,37.93963
5/1/04,Austria,0.10478972,24.524433,29.560701
5/1/04,Azerbaijan,2.6661813,37.792355,35.969944
5/1/04,Bangladesh,30.230278,80.25075,50.025097
5/1/04,Belarus,0.08372397,25.36538,31.448105
5/1/04,Belgium,0.11813479,28.237589,32.202072
5/1/04,Belize,27.388239,74.49916,47.11092
5/1/04,Benin,26.050903,74.84568,48.794777
5/1/04,Bhutan,7.5808907,38.30708,31.753187
5/1/04,Bolivia,8.525888,41.485832,36.279526
5/1/04,Bosnia and Herzegovina,0.47306868,29.42286,32.434788
5/1/04,Botswana,0.4312072,35.032173,38.443676
5/1/04,Brazil,19.297901,63.373314,44.158978
5/1/04,Brunei,27.891233,75.30671,47.415474
5/1/04,Bulgaria,0.75784874,32.88168,34.418625
5/1/04,Burkina Faso,20.02808,72.22369,52.49377
5/1/04,Burundi,9.518844,49.95775,40.44605
5/1/04,Cambodia,29.873753,79.198204,49.32445
5/1/04,Cameroon,22.595472,67.947655,45.360355
5/1/04,Canada,0.05168544,5.801428,18.51643
5/1/04,Central African Republic,22.600853,69.57498,46.977177
5/1/04,Chad,6.721659,54.760723,53.580055
5/1/04,Chile,0.04609485,17.314205,26.397959
5/1/04,China,3.1874115,29.986395,33.54599
5/1/04,Colombia,23.884666,67.902626,44.01799
5/1/04,Costa Rica,23.443895,67.67732,44.23343
5/1/04,Croatia,0.714507,32.703236,34.62075
5/1/04,Cuba,18.520681,65.27753,46.756844
5/1/04,Cyprus,3.478293,43.33136,40.667336
5/1/04,Czechia,0.0858311,27.388975,31.644953
5/1/04,Democratic Republic of the Congo,17.608957,62.630486,45.130264
5/1/04,Denmark,0.13501823,27.463442,31.484037
5/1/04,Djibouti,9.458218,61.714043,53.283123
5/1/04,Dominican Republic,21.006046,65.71884,44.712795
5/1/04,East Timor,23.47253,68.6449,45.172363
5/1/04,Ecuador,19.54556,60.725933,41.187294
5/1/04,Egypt,0.63634354,43.751568,48.81871
5/1/04,El Salvador,22.315006,69.839066,47.524063
5/1/04,Equatorial Guinea,24.456375,69.1331,44.676727
5/1/04,Eritrea,5.5078006,53.883057,51.29961
5/1/04,Estonia,0.010986578,22.767784,30.356585
5/1/04,Ethiopia,9.327122,53.505768,45.093777
5/1/04,Falkland Islands,0,16.606848,25.58151
5/1/04,Fiji,19.476103,64.183,44.706894
5/1/04,Finland,0.033186793,19.041607,27.55074
5/1/04,France,3.0831156,34.447224,34.514854
5/1/04,French Southern and Antarctic Lands,0,12.852555,22.860565
5/1/04,Gabon,23.752516,68.75158,44.99907
5/1/04,Gambia,13.221054,62.904896,49.687794
5/1/04,Georgia,1.1871744,30.117058,31.481499
5/1/04,Germany,0.1610135,27.864588,31.936249
5/1/04,Ghana,26.193623,74.505554,48.311928
5/1/04,Greece,1.7011393,36.51852,36.237907
5/1/04,Greenland,0,-10.661191,5.81046
5/1/04,Guatemala,21.09354,65.236885,44.143345
5/1/04,Guinea,23.024767,71.21315,48.18846
5/1/04,Guinea-Bissau,17.918842,67.88242,49.963608
5/1/04,Guyana,25.627975,70.982056,45.354076
5/1/04,Haiti,21.434095,67.14349,45.709396
5/1/04,Honduras,22.166645,67.23316,45.06652
5/1/04,Hungary,0.42611617,32.278824,34.97333
5/1/04,Iceland,3.98E-05,15.383495,24.263063
5/1/04,India,16.44912,65.33469,49.63867
5/1/04,Indonesia,26.32793,72.34312,46.015335
5/1/04,Iran,1.0398877,38.885178,43.98895
5/1/04,Iraq,0.53981376,43.090622,48.12266
5/1/04,Ireland,0.057545826,27.752613,31.543556
5/1/04,Israel,2.5402331,43.584946,42.539764
5/1/04,Italy,1.0514376,32.554176,34.05241
5/1/04,Ivory Coast,25.51899,72.81545,47.296467
5/1/04,Jamaica,23.806038,70.36288,46.556835
5/1/04,Japan,4.3266625,38.36318,35.876987
5/1/04,Jordan,0.15708737,37.913994,43.314537
5/1/04,Kazakhstan,0.29525396,31.838945,37.91922
5/1/04,Kenya,13.672569,59.737568,46.068886
5/1/04,Kosovo,0.2775611,29.32142,32.53041
5/1/04,Kuwait,0.82876164,46.533405,52.49171
5/1/04,Kyrgyzstan,0.25035802,19.979412,26.155554
5/1/04,Laos,25.663084,71.09847,45.43539
5/1/04,Latvia,0.026036521,23.666088,30.568666
5/1/04,Lebanon,2.1578395,37.523186,37.35756
5/1/04,Lesotho,0.004048615,20.555569,28.542418
5/1/04,Liberia,25.544617,71.370346,45.825733
5/1/04,Libya,0.45165527,42.16256,48.289917
5/1/04,Lithuania,0.07435855,24.699797,30.858843
5/1/04,Luxembourg,0.07377472,27.100502,31.688953
5/1/04,Madagascar,8.7394705,49.982166,41.447063
5/1/04,Malawi,7.489128,46.81604,39.362644
5/1/04,Malaysia,26.664309,73.44483,46.78053
5/1/04,Mali,4.3272943,51.224922,53.63148
5/1/04,Mauritania,0.4971786,44.583824,49.83207
5/1/04,Mexico,8.705161,50.263245,44.022007
5/1/04,Moldova,0.43910035,31.39192,35.519634
5/1/04,Mongolia,0.021602055,21.929087,32.067123
5/1/04,Montenegro,0.48138866,27.640066,31.067327
5/1/04,Morocco,1.7270799,37.801403,38.59265
5/1/04,Mozambique,9.031295,50.66325,41.659798
5/1/04,Myanmar,24.729933,71.1317,46.4149
5/1/04,Namibia,0.08649235,33.089447,40.045555
5/1/04,Nepal,10.281206,45.7729,37.209526
5/1/04,Netherlands,0.15490264,28.611208,32.3215
5/1/04,New Caledonia,12.607863,54.970524,42.36323
5/1/04,New Zealand,0.63475025,25.313839,29.032478
5/1/04,Nicaragua,24.4448,71.011406,46.566612
5/1/04,Niger,4.3064575,54.015648,54.878567
5/1/04,Nigeria,22.968718,72.350945,49.39657
5/1/04,North Korea,1.2482187,32.17825,33.820225
5/1/04,North Macedonia,0.2887935,29.840464,33.336662
5/1/04,Northern Cyprus,4.3902187,45.83044,41.81419
5/1/04,Norway,0.010763972,12.199325,22.662897
5/1/04,Oman,7.899407,57.957897,53.241127
5/1/04,Pakistan,6.1768994,49.656933,47.528748
5/1/04,Palestine,2.4245517,44.364887,42.692192
5/1/04,Panama,28.035702,74.00543,45.96973
5/1/04,Papua New Guinea,23.64738,67.54856,43.901207
5/1/04,Paraguay,5.3419456,42.08252,37.185356
5/1/04,Peru,13.387909,50.00703,38.28213
5/1/04,Philippines,28.45469,75.79937,47.3447
5/1/04,Poland,0.19460815,27.66714,32.10692
5/1/04,Portugal,1.6580013,35.8326,36.282185
5/1/04,Puerto Rico,22.80892,68.3918,45.58288
5/1/04,Qatar,5.9785357,56.966007,52.36622
5/1/04,Republic of Serbia,0.623608,32.274063,34.28481
5/1/04,Republic of the Congo,24.043833,69.38288,45.339046
5/1/04,Romania,0.43209788,31.032104,33.929253
5/1/04,Russia,0.10849661,12.832186,23.393982
5/1/04,Rwanda,9.247186,49.29976,40.053967
5/1/04,Saudi Arabia,0.8858234,44.551926,51.56702
5/1/04,Senegal,8.036164,59.964108,52.425457
5/1/04,Sierra Leone,26.368149,72.70055,46.3324
5/1/04,Slovakia,0.2951065,28.498764,32.085335
5/1/04,Slovenia,0.29208994,29.994812,32.926754
5/1/04,Solomon Islands,27.443113,73.89643,46.453316
5/1/04,Somalia,17.07302,65.98634,48.944733
5/1/04,Somaliland,10.328638,58.481724,48.340244
5/1/04,South Africa,0.7554141,31.73081,35.866314
5/1/04,South Korea,3.4994683,39.589497,37.641758
5/1/04,South Sudan,19.789455,69.14807,49.363266
5/1/04,Spain,1.1923059,32.75639,34.346508
5/1/04,Sri Lanka,27.321815,75.52828,48.206467
5/1/04,Sudan,3.7643151,50.264725,53.38094
5/1/04,Suriname,26.34778,72.33873,45.990948
5/1/04,Sweden,0.019873185,19.491396,27.848486
5/1/04,Switzerland,0.060279008,20.719065,27.41664
5/1/04,Syria,0.82614625,39.644653,42.62466
5/1/04,Taiwan,19.978998,63.671326,43.72418
5/1/04,Tajikistan,0.581716,16.983446,24.403574
5/1/04,Thailand,28.51147,77.028694,48.517223
5/1/04,The Bahamas,16.066925,61.356922,45.289997
5/1/04,Togo,26.680868,74.37694,47.696068
5/1/04,Trinidad and Tobago,26.71516,73.66197,46.946815
5/1/04,Tunisia,1.996951,40.698406,41.02916
5/1/04,Turkey,0.9658593,32.588673,34.554413
5/1/04,Turkmenistan,1.3106854,42.77072,44.898525
5/1/04,Uganda,17.373003,60.80079,43.428764
5/1/04,Ukraine,0.65085614,30.107765,33.743137
5/1/04,United Arab Emirates,5.9030495,56.743725,52.921032
5/1/04,United Kingdom,0.13574305,27.90538,31.479912
5/1/04,United Republic of Tanzania,9.654436,52.27345,42.629555
5/1/04,United States of America,3.3951387,31.61627,34.021023
5/1/04,Uruguay,2.107425,32.926395,33.27428
5/1/04,Uzbekistan,1.0768019,40.168713,42.700092
5/1/04,Vanuatu,19.855984,65.01733,45.161346
5/1/04,Venezuela,25.55166,71.138954,45.58729
5/1/04,Vietnam,25.559345,72.00258,46.443245
5/1/04,Western Sahara,0.46115792,40.214622,43.515926
5/1/04,Yemen,6.1397276,51.945835,50.267498
5/1/04,Zambia,2.4760678,41.07862,39.149555
5/1/04,Zimbabwe,2.0716565,38.649086,37.715096
5/1/04,eSwatini,3.2063093,38.91904,36.56274
6/1/04,Afghanistan,0.3100432,35.980507,43.12316
6/1/04,Albania,6.6518364,46.068157,39.48257
6/1/04,Algeria,0.7523923,46.58824,52.43935
6/1/04,Angola,2.2053626,38.265495,40.143482
6/1/04,Antarctica,0,-44.749077,-25.758427
6/1/04,Argentina,1.0385915,22.787626,28.983826
6/1/04,Armenia,3.1895304,37.66181,35.223587
6/1/04,Australia,1.4693385,32.017582,35.55015
6/1/04,Austria,1.9029676,34.465336,33.953903
6/1/04,Azerbaijan,5.359648,46.21248,41.24361
6/1/04,Bangladesh,33.134266,81.92808,48.793816
6/1/04,Belarus,1.1210169,33.81469,35.374767
6/1/04,Belgium,2.2312315,37.337646,35.99862
6/1/04,Belize,28.576672,76.21234,47.635674
6/1/04,Benin,24.495705,71.65064,47.154938
6/1/04,Bhutan,11.360688,44.862434,33.73167
6/1/04,Bolivia,10.646334,44.379463,37.407597
6/1/04,Bosnia and Herzegovina,4.258128,41.90592,37.818798
6/1/04,Botswana,0.22073275,29.369812,35.0639
6/1/04,Brazil,15.918323,59.45696,43.651894
6/1/04,Brunei,26.214077,73.69313,47.479057
6/1/04,Bulgaria,6.9354467,46.206955,39.341637
6/1/04,Burkina Faso,20.886086,71.255905,50.37098
6/1/04,Burundi,4.093446,44.033703,40.105667
6/1/04,Cambodia,28.89264,76.78101,47.88837
6/1/04,Cameroon,21.047083,64.98939,43.942307
6/1/04,Canada,0.30830866,20.272387,27.637575
6/1/04,Central African Republic,22.324263,67.492035,45.167778
6/1/04,Chad,8.857655,55.90432,51.800243
6/1/04,Chile,0.034870997,16.181892,25.635178
6/1/04,China,6.4559855,41.17732,37.99558
6/1/04,Colombia,21.78502,65.334236,43.552357
6/1/04,Costa Rica,23.897957,68.28553,44.387573
6/1/04,Croatia,5.6964746,45.195454,39.565163
6/1/04,Cuba,24.068708,72.39482,48.32612
6/1/04,Cyprus,8.628793,53.52007,45.344574
6/1/04,Czechia,1.907349,36.4515,35.653572
6/1/04,Democratic Republic of the Congo,14.378759,58.39691,44.526535
6/1/04,Denmark,0.9461053,32.863537,33.807217
6/1/04,Djibouti,7.3166113,61.33701,54.36714
6/1/04,Dominican Republic,22.506702,68.37192,45.86521
6/1/04,East Timor,15.835353,58.957848,43.122498
6/1/04,Ecuador,16.056858,55.866653,39.848354
6/1/04,Egypt,2.1419532,48.26832,49.45489
6/1/04,El Salvador,23.362896,70.059364,46.696476
6/1/04,Equatorial Guinea,21.171938,64.83958,43.667633
6/1/04,Eritrea,9.063115,58.353554,50.341644
6/1/04,Estonia,0.79028624,31.461157,33.677624
6/1/04,Ethiopia,8.785061,52.318745,43.752346
6/1/04,Falkland Islands,0,17.216677,25.409365
6/1/04,Fiji,21.13899,65.417786,44.2788
6/1/04,Finland,0.6005269,27.085188,31.946445
6/1/04,France,5.0049024,43.077545,38.937893
6/1/04,French Southern and Antarctic Lands,0,11.643771,22.094568
6/1/04,Gabon,19.091911,62.964504,43.872593
6/1/04,Gambia,23.91569,73.71023,49.794533
6/1/04,Georgia,4.718952,39.782734,35.93935
6/1/04,Germany,1.6319458,35.979103,35.670124
6/1/04,Ghana,23.761372,70.776695,47.01532
6/1/04,Greece,8.241882,50.140034,41.9414
6/1/04,Greenland,3.10E-05,-0.58590186,13.38377
6/1/04,Guatemala,21.529545,65.82344,44.29392
6/1/04,Guinea,23.704882,69.72286,46.017982
6/1/04,Guinea-Bissau,26.656322,75.19878,48.54246
6/1/04,Guyana,23.656137,68.70805,45.051914
6/1/04,Haiti,23.289608,70.17595,46.88634
6/1/04,Honduras,22.498005,67.27084,44.77284
6/1/04,Hungary,4.0465665,42.990604,39.363445
6/1/04,Iceland,0.000163667,21.044008,27.794115
6/1/04,India,22.98279,71.149605,48.44031
6/1/04,Indonesia,23.007376,68.41397,45.406673
6/1/04,Iran,1.9181516,44.98717,48.859985
6/1/04,Iraq,0.3244982,48.793026,53.477394
6/1/04,Ireland,1.467379,34.381264,34.38322
6/1/04,Israel,8.064304,53.002476,45.086872
6/1/04,Italy,6.142739,45.64392,39.919216
6/1/04,Ivory Coast,23.432985,69.51981,46.086826
6/1/04,Jamaica,23.824718,71.695274,47.870552
6/1/04,Japan,9.68914,49.274876,40.013645
6/1/04,Jordan,1.3321254,45.226257,46.606815
6/1/04,Kazakhstan,1.1075997,39.541687,42.69093
6/1/04,Kenya,9.763126,54.4972,44.741043
6/1/04,Kosovo,4.3670735,42.46158,38.24733
